SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount,
SO67567,3,21355,529,3/3/2023,3/13/2023,3/10/2023,1,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67567,4,21355,214,3/3/2023,3/13/2023,3/10/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67568,1,18318,581,3/3/2023,3/13/2023,3/10/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO67568,2,18318,214,3/3/2023,3/13/2023,3/10/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67568,3,18318,465,3/3/2023,3/13/2023,3/10/2023,1,1,24.49,9.1593,24.49,1.9592,0.6123,
SO67569,1,24182,604,3/3/2023,3/13/2023,3/10/2023,8,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67569,2,24182,477,3/3/2023,3/13/2023,3/10/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67569,3,24182,479,3/3/2023,3/13/2023,3/10/2023,8,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67569,4,24182,225,3/3/2023,3/13/2023,3/10/2023,8,1,8.99,6.9223,8.99,0.7192,0.2248,
SO67570,1,23901,606,3/3/2023,3/13/2023,3/10/2023,7,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67570,2,23901,214,3/3/2023,3/13/2023,3/10/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67571,1,16298,574,3/3/2023,3/13/2023,3/10/2023,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67571,2,16298,541,3/3/2023,3/13/2023,3/10/2023,8,1,28.99,10.8423,28.99,2.3192,0.7248,
SO67571,3,16298,530,3/3/2023,3/13/2023,3/10/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67571,4,16298,480,3/3/2023,3/13/2023,3/10/2023,8,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67572,1,14306,571,3/3/2023,3/13/2023,3/10/2023,9,1,742.35,461.4448,742.35,59.388,18.5588,
SO67573,1,12686,563,3/3/2023,3/13/2023,3/10/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67573,2,12686,490,3/3/2023,3/13/2023,3/10/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67574,1,11443,563,3/3/2023,3/13/2023,3/10/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67574,2,11443,214,3/3/2023,3/13/2023,3/10/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67575,1,12990,564,3/3/2023,3/13/2023,3/10/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67575,2,12990,491,3/3/2023,3/13/2023,3/10/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67576,1,11750,575,3/3/2023,3/13/2023,3/10/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67576,2,11750,479,3/3/2023,3/13/2023,3/10/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67576,3,11750,477,3/3/2023,3/13/2023,3/10/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67577,1,15210,588,3/4/2023,3/14/2023,3/11/2023,9,1,769.49,419.7784,769.49,61.5592,19.2373,
SO67577,2,15210,485,3/4/2023,3/14/2023,3/11/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67577,3,15210,472,3/4/2023,3/14/2023,3/11/2023,9,1,63.5,23.749,63.5,5.08,1.5875,
SO67578,1,26742,476,3/4/2023,3/14/2023,3/11/2023,9,1,69.99,26.1763,69.99,5.5992,1.7498,
SO67579,1,25824,528,3/4/2023,3/14/2023,3/11/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67579,2,25824,214,3/4/2023,3/14/2023,3/11/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67580,1,18292,480,3/4/2023,3/14/2023,3/11/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67581,1,16425,355,3/4/2023,3/14/2023,3/11/2023,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO67581,2,16425,480,3/4/2023,3/14/2023,3/11/2023,7,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67582,1,19065,361,3/4/2023,3/14/2023,3/11/2023,8,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO67583,1,19027,353,3/4/2023,3/14/2023,3/11/2023,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO67583,2,19027,478,3/4/2023,3/14/2023,3/11/2023,7,1,9.99,3.7363,9.99,0.7992,0.2498,
SO67584,1,19038,361,3/4/2023,3/14/2023,3/11/2023,8,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO67584,2,19038,478,3/4/2023,3/14/2023,3/11/2023,8,1,9.99,3.7363,9.99,0.7992,0.2498,
SO67584,3,19038,477,3/4/2023,3/14/2023,3/11/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67584,4,19038,484,3/4/2023,3/14/2023,3/11/2023,8,1,7.95,2.9733,7.95,0.636,0.1988,
SO67585,1,14150,361,3/4/2023,3/14/2023,3/11/2023,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO67585,2,14150,487,3/4/2023,3/14/2023,3/11/2023,10,1,54.99,20.5663,54.99,4.3992,1.3748,
SO67586,1,21667,588,3/4/2023,3/14/2023,3/11/2023,8,1,769.49,419.7784,769.49,61.5592,19.2373,
SO67586,2,21667,234,3/4/2023,3/14/2023,3/11/2023,8,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67587,1,17999,581,3/4/2023,3/14/2023,3/11/2023,7,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO67587,2,17999,488,3/4/2023,3/14/2023,3/11/2023,7,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67588,1,11212,539,3/4/2023,3/14/2023,3/11/2023,6,1,24.99,9.3463,24.99,1.9992,0.6248,
SO67588,2,11212,480,3/4/2023,3/14/2023,3/11/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67589,1,13988,541,3/4/2023,3/14/2023,3/11/2023,6,1,28.99,10.8423,28.99,2.3192,0.7248,
SO67589,2,13988,530,3/4/2023,3/14/2023,3/11/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67590,1,27748,538,3/4/2023,3/14/2023,3/11/2023,1,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67590,2,27748,480,3/4/2023,3/14/2023,3/11/2023,1,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67591,1,26780,538,3/4/2023,3/14/2023,3/11/2023,4,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67591,2,26780,529,3/4/2023,3/14/2023,3/11/2023,4,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67591,3,26780,490,3/4/2023,3/14/2023,3/11/2023,4,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67592,1,25274,529,3/4/2023,3/14/2023,3/11/2023,1,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67592,2,25274,540,3/4/2023,3/14/2023,3/11/2023,1,1,32.6,12.1924,32.6,2.608,0.815,
SO67592,3,25274,222,3/4/2023,3/14/2023,3/11/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67593,1,25278,540,3/4/2023,3/14/2023,3/11/2023,4,1,32.6,12.1924,32.6,2.608,0.815,
SO67593,2,25278,529,3/4/2023,3/14/2023,3/11/2023,4,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67594,1,23812,536,3/4/2023,3/14/2023,3/11/2023,4,1,29.99,11.2163,29.99,2.3992,0.7498,
SO67594,2,23812,528,3/4/2023,3/14/2023,3/11/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67594,3,23812,222,3/4/2023,3/14/2023,3/11/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67595,1,25153,529,3/4/2023,3/14/2023,3/11/2023,1,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67595,2,25153,540,3/4/2023,3/14/2023,3/11/2023,1,1,32.6,12.1924,32.6,2.608,0.815,
SO67595,3,25153,217,3/4/2023,3/14/2023,3/11/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67595,4,25153,463,3/4/2023,3/14/2023,3/11/2023,1,1,24.49,9.1593,24.49,1.9592,0.6123,
SO67596,1,22865,528,3/4/2023,3/14/2023,3/11/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67596,2,22865,536,3/4/2023,3/14/2023,3/11/2023,4,1,29.99,11.2163,29.99,2.3992,0.7498,
SO67596,3,22865,480,3/4/2023,3/14/2023,3/11/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67597,1,20396,474,3/4/2023,3/14/2023,3/11/2023,4,1,69.99,26.1763,69.99,5.5992,1.7498,
SO67598,1,20355,482,3/4/2023,3/14/2023,3/11/2023,1,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67598,2,20355,476,3/4/2023,3/14/2023,3/11/2023,1,1,69.99,26.1763,69.99,5.5992,1.7498,
SO67599,1,18474,477,3/4/2023,3/14/2023,3/11/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67599,2,18474,217,3/4/2023,3/14/2023,3/11/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67600,1,18765,474,3/4/2023,3/14/2023,3/11/2023,1,1,69.99,26.1763,69.99,5.5992,1.7498,
SO67600,2,18765,234,3/4/2023,3/14/2023,3/11/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67601,1,18667,477,3/4/2023,3/14/2023,3/11/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67601,2,18667,484,3/4/2023,3/14/2023,3/11/2023,4,1,7.95,2.9733,7.95,0.636,0.1988,
SO67602,1,26176,477,3/4/2023,3/14/2023,3/11/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67603,1,14430,485,3/4/2023,3/14/2023,3/11/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67603,2,14430,481,3/4/2023,3/14/2023,3/11/2023,1,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67604,1,13386,485,3/4/2023,3/14/2023,3/11/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67604,2,13386,490,3/4/2023,3/14/2023,3/11/2023,1,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67604,3,13386,225,3/4/2023,3/14/2023,3/11/2023,1,1,8.99,6.9223,8.99,0.7192,0.2248,
SO67605,1,17101,528,3/4/2023,3/14/2023,3/11/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67605,2,17101,225,3/4/2023,3/14/2023,3/11/2023,10,1,8.99,6.9223,8.99,0.7192,0.2248,
SO67605,3,17101,487,3/4/2023,3/14/2023,3/11/2023,10,1,54.99,20.5663,54.99,4.3992,1.3748,
SO67606,1,15279,485,3/4/2023,3/14/2023,3/11/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67606,2,15279,217,3/4/2023,3/14/2023,3/11/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67607,1,16265,539,3/4/2023,3/14/2023,3/11/2023,7,1,24.99,9.3463,24.99,1.9992,0.6248,
SO67607,2,16265,480,3/4/2023,3/14/2023,3/11/2023,7,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67608,1,21834,477,3/4/2023,3/14/2023,3/11/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67608,2,21834,491,3/4/2023,3/14/2023,3/11/2023,8,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67609,1,22564,477,3/4/2023,3/14/2023,3/11/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67609,2,22564,490,3/4/2023,3/14/2023,3/11/2023,10,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67610,1,24564,529,3/4/2023,3/14/2023,3/11/2023,8,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67610,2,24564,214,3/4/2023,3/14/2023,3/11/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67611,1,12303,538,3/4/2023,3/14/2023,3/11/2023,10,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67612,1,22531,538,3/4/2023,3/14/2023,3/11/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67612,2,22531,529,3/4/2023,3/14/2023,3/11/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67612,3,22531,486,3/4/2023,3/14/2023,3/11/2023,7,1,159,59.466,159,12.72,3.975,
SO67613,1,28912,530,3/4/2023,3/14/2023,3/11/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67613,2,28912,234,3/4/2023,3/14/2023,3/11/2023,7,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67614,1,16649,485,3/4/2023,3/14/2023,3/11/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67614,2,16649,478,3/4/2023,3/14/2023,3/11/2023,6,1,9.99,3.7363,9.99,0.7992,0.2498,
SO67614,3,16649,477,3/4/2023,3/14/2023,3/11/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67614,4,16649,225,3/4/2023,3/14/2023,3/11/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO67615,1,12892,528,3/4/2023,3/14/2023,3/11/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67615,2,12892,537,3/4/2023,3/14/2023,3/11/2023,6,1,35,13.09,35,2.8,0.875,
SO67615,3,12892,480,3/4/2023,3/14/2023,3/11/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67616,1,11982,537,3/4/2023,3/14/2023,3/11/2023,4,1,35,13.09,35,2.8,0.875,
SO67616,2,11982,480,3/4/2023,3/14/2023,3/11/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67617,1,16009,485,3/4/2023,3/14/2023,3/11/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67617,2,16009,491,3/4/2023,3/14/2023,3/11/2023,6,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67618,1,15191,590,3/4/2023,3/14/2023,3/11/2023,4,1,769.49,419.7784,769.49,61.5592,19.2373,
SO67619,1,12923,361,3/4/2023,3/14/2023,3/11/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO67619,2,12923,478,3/4/2023,3/14/2023,3/11/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO67620,1,13391,353,3/4/2023,3/14/2023,3/11/2023,6,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO67620,2,13391,473,3/4/2023,3/14/2023,3/11/2023,6,1,63.5,23.749,63.5,5.08,1.5875,
SO67620,3,13391,485,3/4/2023,3/14/2023,3/11/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67621,1,13406,569,3/4/2023,3/14/2023,3/11/2023,8,1,742.35,461.4448,742.35,59.388,18.5588,
SO67621,2,13406,222,3/4/2023,3/14/2023,3/11/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67622,1,28705,586,3/4/2023,3/14/2023,3/11/2023,8,1,742.35,461.4448,742.35,59.388,18.5588,
SO67622,2,28705,214,3/4/2023,3/14/2023,3/11/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67623,1,24700,561,3/4/2023,3/14/2023,3/11/2023,7,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67623,2,24700,477,3/4/2023,3/14/2023,3/11/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67623,3,24700,479,3/4/2023,3/14/2023,3/11/2023,7,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67623,4,24700,490,3/4/2023,3/14/2023,3/11/2023,7,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67624,1,24305,583,3/4/2023,3/14/2023,3/11/2023,9,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO67624,2,24305,225,3/4/2023,3/14/2023,3/11/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO67624,3,24305,488,3/4/2023,3/14/2023,3/11/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67625,1,26022,388,3/4/2023,3/14/2023,3/11/2023,9,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO67625,2,26022,217,3/4/2023,3/14/2023,3/11/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67626,1,24272,584,3/4/2023,3/14/2023,3/11/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67626,2,24272,479,3/4/2023,3/14/2023,3/11/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67626,3,24272,477,3/4/2023,3/14/2023,3/11/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67627,1,24266,606,3/4/2023,3/14/2023,3/11/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67627,2,24266,529,3/4/2023,3/14/2023,3/11/2023,9,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67627,3,24266,538,3/4/2023,3/14/2023,3/11/2023,9,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67627,4,24266,480,3/4/2023,3/14/2023,3/11/2023,9,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67628,1,25704,605,3/4/2023,3/14/2023,3/11/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67629,1,21889,372,3/4/2023,3/14/2023,3/11/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO67630,1,15589,359,3/4/2023,3/14/2023,3/11/2023,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO67630,2,15589,478,3/4/2023,3/14/2023,3/11/2023,9,1,9.99,3.7363,9.99,0.7992,0.2498,
SO67630,3,15589,477,3/4/2023,3/14/2023,3/11/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67630,4,15589,217,3/4/2023,3/14/2023,3/11/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67631,1,15362,564,3/4/2023,3/14/2023,3/11/2023,6,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67631,2,15362,482,3/4/2023,3/14/2023,3/11/2023,6,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67632,1,27537,563,3/4/2023,3/14/2023,3/11/2023,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67632,2,27537,479,3/4/2023,3/14/2023,3/11/2023,4,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67632,3,27537,477,3/4/2023,3/14/2023,3/11/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67633,1,27250,575,3/4/2023,3/14/2023,3/11/2023,1,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67633,2,27250,541,3/4/2023,3/14/2023,3/11/2023,1,1,28.99,10.8423,28.99,2.3192,0.7248,
SO67633,3,27250,530,3/4/2023,3/14/2023,3/11/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67633,4,27250,471,3/4/2023,3/14/2023,3/11/2023,1,1,63.5,23.749,63.5,5.08,1.5875,
SO67633,5,27250,217,3/4/2023,3/14/2023,3/11/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67634,1,23794,578,3/4/2023,3/14/2023,3/11/2023,4,1,1214.85,755.1508,1214.85,97.188,30.3713,
SO67634,2,23794,217,3/4/2023,3/14/2023,3/11/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67635,1,21396,386,3/4/2023,3/14/2023,3/11/2023,1,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO67635,2,21396,234,3/4/2023,3/14/2023,3/11/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67636,1,18439,581,3/4/2023,3/14/2023,3/11/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO67637,1,18501,580,3/4/2023,3/14/2023,3/11/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO67637,2,18501,228,3/4/2023,3/14/2023,3/11/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67638,1,24205,605,3/4/2023,3/14/2023,3/11/2023,8,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67638,2,24205,538,3/4/2023,3/14/2023,3/11/2023,8,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67638,3,24205,490,3/4/2023,3/14/2023,3/11/2023,8,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67639,1,27892,604,3/4/2023,3/14/2023,3/11/2023,10,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67639,2,27892,217,3/4/2023,3/14/2023,3/11/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67639,3,27892,234,3/4/2023,3/14/2023,3/11/2023,10,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67639,4,27892,463,3/4/2023,3/14/2023,3/11/2023,10,1,24.49,9.1593,24.49,1.9592,0.6123,
SO67640,1,13555,584,3/4/2023,3/14/2023,3/11/2023,7,1,539.99,343.6496,539.99,43.1992,13.4998,
SO67640,2,13555,538,3/4/2023,3/14/2023,3/11/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67640,3,13555,480,3/4/2023,3/14/2023,3/11/2023,7,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67640,4,13555,484,3/4/2023,3/14/2023,3/11/2023,7,1,7.95,2.9733,7.95,0.636,0.1988,
SO67641,1,22510,580,3/4/2023,3/14/2023,3/11/2023,10,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO67641,2,22510,488,3/4/2023,3/14/2023,3/11/2023,10,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67641,3,22510,225,3/4/2023,3/14/2023,3/11/2023,10,1,8.99,6.9223,8.99,0.7192,0.2248,
SO67642,1,18039,582,3/4/2023,3/14/2023,3/11/2023,7,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO67642,2,18039,237,3/4/2023,3/14/2023,3/11/2023,7,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67643,1,12688,576,3/4/2023,3/14/2023,3/11/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67643,2,12688,214,3/4/2023,3/14/2023,3/11/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67644,1,12996,562,3/4/2023,3/14/2023,3/11/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO67645,1,11102,535,3/5/2023,3/15/2023,3/12/2023,9,1,24.99,9.3463,24.99,1.9992,0.6248,
SO67646,1,18730,485,3/5/2023,3/15/2023,3/12/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO67646,2,18730,478,3/5/2023,3/15/2023,3/12/2023,9,1,9.99,3.7363,9.99,0.7992,0.2498,
SO67646,3,18730,477,3/5/2023,3/15/2023,3/12/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67647,1,20224,538,3/5/2023,3/15/2023,3/12/2023,9,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67647,2,20224,225,3/5/2023,3/15/2023,3/12/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO67648,1,26770,475,3/5/2023,3/15/2023,3/12/2023,9,1,69.99,26.1763,69.99,5.5992,1.7498,
SO67649,1,19798,479,3/5/2023,3/15/2023,3/12/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO67649,2,19798,477,3/5/2023,3/15/2023,3/12/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67649,3,19798,490,3/5/2023,3/15/2023,3/12/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67650,1,11806,488,3/5/2023,3/15/2023,3/12/2023,4,1,53.99,41.5723,53.99,4.3192,1.3498,
SO67651,1,14328,529,3/5/2023,3/15/2023,3/12/2023,6,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67651,2,14328,539,3/5/2023,3/15/2023,3/12/2023,6,1,24.99,9.3463,24.99,1.9992,0.6248,
SO67651,3,14328,217,3/5/2023,3/15/2023,3/12/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67652,1,11211,529,3/5/2023,3/15/2023,3/12/2023,6,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67652,2,11211,539,3/5/2023,3/15/2023,3/12/2023,6,1,24.99,9.3463,24.99,1.9992,0.6248,
SO67652,3,11211,214,3/5/2023,3/15/2023,3/12/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67653,1,16667,480,3/5/2023,3/15/2023,3/12/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67653,2,16667,484,3/5/2023,3/15/2023,3/12/2023,6,1,7.95,2.9733,7.95,0.636,0.1988,
SO67654,1,11530,530,3/5/2023,3/15/2023,3/12/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67654,2,11530,217,3/5/2023,3/15/2023,3/12/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO67655,1,11784,529,3/5/2023,3/15/2023,3/12/2023,6,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67655,2,11784,538,3/5/2023,3/15/2023,3/12/2023,6,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67656,1,14077,539,3/5/2023,3/15/2023,3/12/2023,6,1,24.99,9.3463,24.99,1.9992,0.6248,
SO67657,1,27395,529,3/5/2023,3/15/2023,3/12/2023,1,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67657,2,27395,538,3/5/2023,3/15/2023,3/12/2023,1,1,21.49,8.0373,21.49,1.7192,0.5373,
SO67657,3,27395,231,3/5/2023,3/15/2023,3/12/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO67658,1,27012,530,3/5/2023,3/15/2023,3/12/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67658,2,27012,541,3/5/2023,3/15/2023,3/12/2023,1,1,28.99,10.8423,28.99,2.3192,0.7248,
SO67658,3,27012,480,3/5/2023,3/15/2023,3/12/2023,1,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67659,1,24510,529,3/5/2023,3/15/2023,3/12/2023,1,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67659,2,24510,540,3/5/2023,3/15/2023,3/12/2023,1,1,32.6,12.1924,32.6,2.608,0.815,
SO67659,3,24510,465,3/5/2023,3/15/2023,3/12/2023,1,1,24.49,9.1593,24.49,1.9592,0.6123,
SO67660,1,23876,540,3/5/2023,3/15/2023,3/12/2023,4,1,32.6,12.1924,32.6,2.608,0.815,
SO67660,2,23876,529,3/5/2023,3/15/2023,3/12/2023,4,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67661,1,15543,536,3/5/2023,3/15/2023,3/12/2023,6,1,29.99,11.2163,29.99,2.3992,0.7498,
SO67662,1,13318,540,3/5/2023,3/15/2023,3/12/2023,6,1,32.6,12.1924,32.6,2.608,0.815,
SO67662,2,13318,529,3/5/2023,3/15/2023,3/12/2023,6,1,3.99,1.4923,3.99,0.3192,0.0998,
SO67662,3,13318,480,3/5/2023,3/15/2023,3/12/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67663,1,24222,536,3/5/2023,3/15/2023,3/12/2023,1,1,29.99,11.2163,29.99,2.3992,0.7498,
SO67663,2,24222,528,3/5/2023,3/15/2023,3/12/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO67663,3,24222,480,3/5/2023,3/15/2023,3/12/2023,1,1,2.29,0.8565,2.29,0.1832,0.0573,
SO67664,1,15761,478,3/5/2023,3/15/2023,3/12/2023,6,1,9.99,3.7363,9.99,0.7992,0.2498,
